"BBCF_nomem(50,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",4,0.38035,0.7215601300108342,0.38235294117647056,0.7058856346804238,0.9020432793641228
"BBCF_nomem(50,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",5,0.391,0.7227615965480043,0.38877043354655294,0.7056485706972849,0.8990289595215928
"BBCF_nomem(100,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",1,0.53005,0.6949891067538126,0.4326241134751773,0.6950159408394515,0.8911350760431912
"BBCF_nomem(100,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",2,0.5345,0.6998468606431854,0.4507042253521127,0.6941254769981307,0.8909472634720723
"BBCF_nomem(100,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",3,0.54375,0.7077100115074798,0.45537596626844695,0.7019436178566284,0.900873296212779
"BBCF_nomem(100,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",4,0.51915,0.7280606717226435,0.4569583931133429,0.7071576915446999,0.9031320405995247
"BBCF_nomem(100,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",5,0.5164,0.7313915857605178,0.4548685145700071,0.7106255213322609,0.9034648477124311
"BBCF_nomem(150,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",1,0.59675,0.6949891067538126,0.4645390070921986,0.7006091816579892,0.8953267083393791
"BBCF_nomem(150,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",2,0.60665,0.7029096477794793,0.4894366197183099,0.6969923593464221,0.8942128180836146
"BBCF_nomem(150,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",3,0.6179,0.7111622554660529,0.49262122276879833,0.7019897600128437,0.9006619072640117
"BBCF_nomem(150,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",4,0.59645,0.7302275189599133,0.4935437589670014,0.7072712755091172,0.9027314730202145
"BBCF_nomem(150,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",5,0.5899,0.732470334412082,0.48756218905472637,0.7095790612053444,0.9014847135706404
